"","Heart_Young_rep1","Heart_Young_rep2","Heart_Young_rep3","Heart_LTDR_rep1","Heart_LTDR_rep2","Heart_LTDR_rep3","Heart_LTAL_rep1","Heart_LTAL_rep2","Heart_LTAL_rep3","Heart_STDR_rep1","Heart_STDR_rep2","Heart_STDR_rep3"
"4930579K19Rik",1.02947528571812,1.18894986766661,4.58475313025233,5.27660593781427,0,4.6943525009114,3.12248834626358,2.86064533633814,2.3514985625705,3.56375623207249,7.98790917261989,1.53122594941777
"4930583H14Rik",9.26527757146308,3.56684960299982,9.93363178221339,2.26140254477754,4.43587032900788,2.01186535753346,7.80622086565894,2.1454840022536,7.0544956877115,2.67281717405436,3.99395458630995,3.06245189883553
"4930583I09Rik",0,0,0,0.753800848259181,0,0,0,0,0,0,0,0
"4930584F24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930588N13Rik",1.02947528571812,2.37789973533322,2.29237656512617,9.79941102736935,1.10896758225197,8.04746143013382,1.56124417313179,15.0183880157752,0,3.56375623207249,3.99395458630995,1.53122594941777
"4930589L23Rik",0,0,0,0,0,1.34124357168897,0.780622086565894,0.715161334084534,0,0,0,0
"4930590J08Rik",0,0,1.52825104341744,1.50760169651836,0,0,0,0,1.17574928128525,0,0,0
"4930591A17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930595D18Rik",1.02947528571812,2.37789973533322,3.05650208683489,2.26140254477754,1.10896758225197,2.68248714337794,0.780622086565894,2.1454840022536,1.17574928128525,1.78187811603624,1.99697729315497,0
"4930595M18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930596D02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930597O21Rik",0,1.18894986766661,0,0,0,0.670621785844485,0,0,0,0.890939058018122,0,0
"4931400O07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4931406B18Rik",1.02947528571812,1.18894986766661,0,0.753800848259181,1.10896758225197,0.670621785844485,0,0,1.17574928128525,0.890939058018122,0,1.53122594941777
"4931406C07Rik",92.6527757146308,209.255176709323,72.5919245623286,964.111284923493,134.185077452488,442.61037865736,180.323701996722,266.755177613531,88.1811960963937,441.01483371897,121.815614882453,55.1241341790396
"4931406P16Rik",587.830388145046,693.157772849632,560.104007412494,538.213805657055,646.528100452898,623.678260835371,715.049831294359,668.67584736904,678.407335301589,608.511376626377,533.192937272378,453.242881027659
"4931407G18Rik",1.02947528571812,0,0,0,0,0,0,0,0,0,0,0
"4931408A02Rik",36.0316350001342,107.005488089995,28.2726443032227,74.6262839776589,44.3587032900788,82.4864796588717,56.2047902327444,72.9464560766225,22.3392363444197,57.9110387711779,63.9032733809592,48.9992303813685
"4931408C20Rik",1.02947528571812,0,0,0.753800848259181,1.10896758225197,0.670621785844485,0,0.715161334084534,0,0,0,0
"4931409K22Rik",0,0,0.764125521708722,0,0,0.670621785844485,0.780622086565894,0.715161334084534,0,0,0,0
"4931414P19Rik",44.2674372858791,52.3137941773307,49.668158911067,39.9514449577366,29.9421247208032,36.2135764356022,42.9342147611242,36.4732280383113,39.9754755636985,48.1107091329786,53.9183869151843,55.1241341790396
"4931417E11Rik",1.02947528571812,0,0,0,0,0,0,0,0,0,0,0
"4931417G12Rik",0,0,0.764125521708722,0,0,0,0,0,0,0,0,0
"4931422A03Rik",2.05895057143624,3.56684960299982,7.64125521708722,6.78420763433263,9.98070824026773,6.03559607260037,2.34186625969768,5.72129067267628,2.3514985625705,16.0369030443262,3.99395458630995,13.7810335447599
"4931423N10Rik",0,0,0,0.753800848259181,0,2.01186535753346,0.780622086565894,1.43032266816907,0,0,0,0
"4931428F04Rik",12.3537034286174,10.7005488089995,13.754259390757,6.03040678607345,8.87174065801576,5.36497428675588,8.58684295222484,10.727420011268,15.2847406567082,8.90939058018122,3.99395458630995,9.1873556965066
"4931428L18Rik",0,0,0,0,0,0,0,1.43032266816907,0,0,0,0
"4931429I11Rik",2.05895057143624,1.18894986766661,0.764125521708722,12.8146144204061,0,19.4480317894901,0.780622086565894,12.8729040135216,0,1.78187811603624,0,0
"4931429L15Rik",0,0,0,1.50760169651836,1.10896758225197,1.34124357168897,0,0,0,0,0,0
"4931429P17Rik",0,1.18894986766661,0,0,0,0,0,0,0,0,0,0
"4931431F19Rik",0,0,0,0,0,0,0.780622086565894,0,0,0,0,0
"4931440F15Rik",0,0,1.52825104341744,2.26140254477754,2.21793516450394,2.01186535753346,3.12248834626358,0.715161334084534,0,2.67281717405436,0,0
"4931440L10Rik",1.02947528571812,0,0,0,0,0,0,0,1.17574928128525,0,0,0
"4931440P22Rik",9.26527757146308,17.8342480149991,9.93363178221339,20.3526229029979,9.98070824026773,14.0830575027342,13.2705754716202,8.58193600901441,4.702997125141,15.1459639863081,15.9758183452398,10.7185816459244
"4932411E22Rik",0,0,0,6.03040678607345,1.10896758225197,10.0593267876673,0,15.0183880157752,0,0,0,1.53122594941777
"4932411G14Rik",2.05895057143624,0,0,0,0,0,0,0.715161334084534,0,1.78187811603624,0,0
"4932411N23Rik",0,0,0.764125521708722,0,0,0,0,0,0,0,0,0
"4932412H11Rik",3.08842585715436,0,1.52825104341744,3.76900424129591,0,0,1.56124417313179,2.86064533633814,0,1.78187811603624,0,1.53122594941777
"4932414N04Rik",0,0,1.52825104341744,0,0,0,0.780622086565894,1.43032266816907,0,0,0,0
"4932415D10Rik",0,0,0,0,0,0,0,0.715161334084534,1.17574928128525,0,0,0
"4932418E24Rik",24.7074068572349,24.9679472209988,11.4618828256308,38.4438432612182,11.0896758225197,81.1452360871827,17.9543079910156,53.6371000563401,2.3514985625705,11.5822077542356,15.9758183452398,7.65612974708884
"4932425I24Rik",0,0,1.52825104341744,37.6900424129591,1.10896758225197,46.2729032232695,0.780622086565894,67.9403267380308,1.17574928128525,2.67281717405436,0,0
"4932429P05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4932431P20Rik",0,0,1.52825104341744,2.26140254477754,1.10896758225197,0.670621785844485,0.780622086565894,2.1454840022536,0,0,0,0
"4932438A13Rik",1399.05691329092,1405.33874358193,1081.23761321784,1775.95479849863,1427.24127835828,1669.17762496692,1316.1288379501,1527.58460960457,1334.47543425876,1477.17695819405,1124.29821604625,1214.26217788829
"4932438H23Rik",25.736882142953,52.3137941773307,11.4618828256308,18.0912203582203,24.3972868095433,28.8367367913129,16.3930638178838,16.4487106839443,7.0544956877115,28.5100498565799,35.9455912767895,21.4371632918487
"4932441B19Rik",0,0,0.764125521708722,0.753800848259181,0,0,0,0,0,0,0,0
"4932442E05Rik",14.4126540000537,8.32264907366626,12.2260083473396,16.583618661702,12.1986434047717,20.1186535753346,17.9543079910156,14.3032266816907,10.5817435315672,8.90939058018122,5.99093187946492,4.5936778482533
"4932442L08Rik",1.02947528571812,0,0,0,1.10896758225197,0.670621785844485,0,0,0,0,0,0
"4932443I19Rik",3.08842585715436,0,0.764125521708722,4.52280508955509,0,14.0830575027342,0.780622086565894,17.1638720180288,0,0,0,0
"4932443L11Rik",1.02947528571812,0,1.52825104341744,0.753800848259181,0,4.02373071506691,1.56124417313179,0,0,2.67281717405436,1.99697729315497,0
"4933400A11Rik",2.05895057143624,5.94474933833304,2.29237656512617,13.5684152686653,6.65380549351182,8.71808321597831,2.34186625969768,5.00612933859174,1.17574928128525,6.23657340612685,0,0
"4933400C05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933402D24Rik",3.08842585715436,7.13369920599965,3.82062760854361,3.01520339303672,4.43587032900788,2.68248714337794,1.56124417313179,5.72129067267628,2.3514985625705,4.45469529009061,3.99395458630995,1.53122594941777
"4933402E13Rik",0,0,0,0,0,0,0.780622086565894,0,0,0,0,0
"4933402J07Rik",0,1.18894986766661,0,0,0,0.670621785844485,0,0,0,0,0,0
"4933402N03Rik",0,0,0,2.26140254477754,0,0.670621785844485,0,0,0,0.890939058018122,0,1.53122594941777
"4933402N22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933402P03Rik",1.02947528571812,0,0,0,0,0,0,0,0,0,0,0
"4933403F05Rik",1522.5939475771,1104.53442706228,1567.9855705463,1028.18435702552,1891.89869532186,909.363141605122,1448.8345926663,1062.01458111553,2001.12527674749,1152.87514107545,1731.37931316536,2201.90291526275
"4933403G14Rik",107.065429714684,67.7701424569967,97.8080667787165,54.273661074661,76.5187631753859,54.3203646534033,69.4753657043646,77.2374240811297,118.75067740981,60.5838559452323,61.9062960878042,105.654590509826
"4933403O03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933403O08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933404M02Rik",1.02947528571812,1.18894986766661,3.05650208683489,56.5350636194386,3.32690274675591,28.8367367913129,3.12248834626358,101.552909440004,0,7.12751246414497,3.99395458630995,0
"4933405L10Rik",1.02947528571812,0,0,0,0,0,0.780622086565894,0.715161334084534,0,0,0,0
"4933406J08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933406M09Rik",1.02947528571812,1.18894986766661,0,1.50760169651836,1.10896758225197,2.68248714337794,0,0,2.3514985625705,0,0,0
"4933406P04Rik",14.4126540000537,13.0784485443327,6.11300417366978,15.0760169651836,14.4165785692756,16.0949228602676,7.02559877909305,14.3032266816907,11.7574928128525,16.9278421023443,17.9727956383948,24.4996151906843
"4933407C03Rik",283.105703572483,397.109255800647,165.815238210793,339.210381716631,190.742424147339,411.761776508514,263.850265259272,338.986472356069,191.647132849496,291.337071971926,245.628207058062,156.185046840612
"4933407H18Rik",184.276076143543,191.420928694324,166.579363732501,297.751335062376,196.287262058599,276.966797553772,195.936143728039,234.572917579727,154.023155848368,257.481387767237,215.673547660737,145.466465194688
"4933407L21Rik",0,0,0,0,0,0,0,2.1454840022536,0,0,0,0
"4933407P14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933408B17Rik",8.23580228574496,5.94474933833304,1.52825104341744,6.78420763433263,11.0896758225197,12.0711921452007,4.68373251939537,6.43645200676081,4.702997125141,6.23657340612685,11.9818637589298,7.65612974708884
"4933409G03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933409K07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933411G06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933411G11Rik",1.02947528571812,0,0,0,0,0,0,2.1454840022536,0,0.890939058018122,0,0
"4933411K16Rik",0,0,0,0.753800848259181,1.10896758225197,0,0.780622086565894,0,2.3514985625705,0.890939058018122,0,3.06245189883553
"4933411K20Rik",311.93101157259,301.993266387318,312.527338378867,295.489932517599,308.292987866048,295.073585771573,310.687590453226,341.131956358323,300.991816009024,326.083695234633,271.588911869076,278.683122794034
"4933412E24Rik",0,0,0,0,1.10896758225197,0,0,0,0,0,0,0
"4933413G19Rik",1.02947528571812,0,0,0,0,0.670621785844485,0.780622086565894,0,0,0,0,0
"4933414I15Rik",0,0,0,0,1.10896758225197,0,0,0,0,0,0,0
"4933415A04Rik",2.05895057143624,4.75579947066643,1.52825104341744,0,0,0,3.90311043282947,4.29096800450721,1.17574928128525,2.67281717405436,0,1.53122594941777
"4933415F23Rik",0,0,0.764125521708722,0.753800848259181,0,0,0,0,0,0,0,1.53122594941777
"4933416C03Rik",0,0,0,0,0,0,0,0,0,0.890939058018122,0,0
"4933417A18Rik",0,2.37789973533322,0,1.50760169651836,0,0.670621785844485,0,0,0,3.56375623207249,0,0
"4933421E11Rik",304.724684572563,246.112622606988,220.068150252112,334.687576627076,260.607381829213,313.850995775219,285.707683683117,338.986472356069,245.731599788617,309.155853132288,153.767251572933,168.434854435954
"4933421I07Rik",0,0,0,0,1.10896758225197,0,0,0,1.17574928128525,0,0,0
"4933422H20Rik",0,2.37789973533322,1.52825104341744,2.26140254477754,0,0.670621785844485,0,0,2.3514985625705,0,0,0
"4933424B01Rik",341.785794858416,325.772263740651,308.706710770324,351.271195288778,290.549506550016,319.886591847819,352.060561041218,369.738409721704,337.440043728867,313.610548422379,423.359186148854,304.713963934136
"4933425L06Rik",0,0,0.764125521708722,0.753800848259181,0,0,0,0,1.17574928128525,0,0,0
"4933425O20Rik",3.08842585715436,0,0.764125521708722,0.753800848259181,1.10896758225197,0,0.780622086565894,0,0,0,1.99697729315497,0
"4933426M11Rik",675.335787431086,777.573213453962,671.666333581967,719.879810087518,929.314833927151,755.12013086089,839.168743058336,674.397138041716,870.054468151085,923.903803164792,872.679077108724,1197.41869244469
"4933427D06Rik",0,1.18894986766661,0,0,0,0,0.780622086565894,0,0,0.890939058018122,0,0
"4933427D14Rik",114.271756714711,143.86293398766,100.100443343843,118.346733176691,109.787790642945,156.254876101765,132.705754716202,120.147104126202,85.8296975338232,112.258321310283,107.836773830369,81.1549753191417
"4933427E11Rik",4.11790114287248,1.18894986766661,2.29237656512617,6.03040678607345,2.21793516450394,1.34124357168897,3.90311043282947,1.43032266816907,1.17574928128525,0,1.99697729315497,0
"4933427G17Rik",1.02947528571812,2.37789973533322,1.52825104341744,5.27660593781427,2.21793516450394,2.68248714337794,0.780622086565894,2.1454840022536,0,2.67281717405436,0,0
"4933427I04Rik",0,0,0,0.753800848259181,0,0.670621785844485,0,0.715161334084534,0,0,0,0
"4933428G20Rik",0,3.56684960299982,2.29237656512617,6.78420763433263,5.54483791125985,0.670621785844485,3.12248834626358,1.43032266816907,2.3514985625705,3.56375623207249,1.99697729315497,3.06245189883553
"4933428M09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4933430H15Rik",3.08842585715436,5.94474933833304,3.82062760854361,45.98185174381,3.32690274675591,60.3559607260037,8.58684295222484,74.3767787447916,1.17574928128525,7.12751246414497,7.98790917261989,4.5936778482533
"4933430I17Rik",1.02947528571812,3.56684960299982,3.82062760854361,0.753800848259181,0,1.34124357168897,0.780622086565894,2.1454840022536,2.3514985625705,0.890939058018122,1.99697729315497,0
"4933432B09Rik",21.6189810000805,19.0231978826657,13.754259390757,32.4134364751448,17.7434813160315,49.6260121524919,9.36746503879073,41.479357376903,12.9332420941377,23.1644155084712,23.9637275178597,12.2498075953421
"4933433C11Rik",0,0,0.764125521708722,2.26140254477754,1.10896758225197,0,0,0,0,0,0,1.53122594941777
"4933433P14Rik",205.895057143624,282.970068504653,243.756041425082,239.70866974642,194.069326894095,177.714773248789,247.457201441388,251.736789597756,243.380101226047,241.444484722911,195.703774729187,205.184277221981
"4933434E20Rik",679.453688573959,689.590923246633,778.643906621188,410.821462301254,631.002554301371,396.337475434091,582.344076578157,544.952936572415,812.442753368107,467.743005459514,720.908802828945,1030.51506395816
"4933434I20Rik",1.02947528571812,0,0,0.753800848259181,0,0,0,0,0,1.78187811603624,0,0
"4933436C20Rik",35.0021597144161,33.290596294665,51.1964099544844,18.8450212064795,84.2815362511497,23.471762504557,38.2504822417288,28.6064533633814,68.1934583145445,34.7466232627067,77.882114433044,75.0300715214706
"4933436I01Rik",0,0,0.764125521708722,0,0,0,0,0,0,0,0,0
"4933437F05Rik",2.05895057143624,3.56684960299982,1.52825104341744,5.27660593781427,3.32690274675591,4.6943525009114,3.90311043282947,11.4425813453526,1.17574928128525,4.45469529009061,0,1.53122594941777
"4933439F18Rik",636.215726573798,627.765530127969,668.609831495132,606.809682848641,579.99004551778,515.037531528565,585.466564924421,523.498096549879,707.80106733372,522.981227056637,573.132483135477,754.894393062959
"4933440M02Rik",1.02947528571812,1.18894986766661,0.764125521708722,0.753800848259181,0,2.01186535753346,0,0,0,0,0,0
"4933440N22Rik",2.05895057143624,1.18894986766661,4.58475313025233,1.50760169651836,0,4.6943525009114,1.56124417313179,0.715161334084534,2.3514985625705,3.56375623207249,3.99395458630995,6.12490379767107
"5031410I06Rik",3.08842585715436,7.13369920599965,1.52825104341744,9.04561017911017,2.21793516450394,11.4005703593562,3.90311043282947,15.0183880157752,2.3514985625705,7.12751246414497,0,3.06245189883553
"5031414D18Rik",64.8569430002415,32.1016464269984,29.0367698249315,70.1034788881038,21.0703840627874,82.4864796588717,64.0110110984033,66.5100040698617,28.217982750846,73.9479418155041,37.9425685699445,44.4055525331152
"5031425E22Rik",152.362342286282,185.476179355991,156.645731950288,174.127995947871,196.287262058599,195.82156146659,128.802644283373,150.183880157752,134.035418066518,197.788470880023,165.749115331863,180.684662031297
"5031434C07Rik",3.08842585715436,8.32264907366626,8.40538073879595,6.03040678607345,8.87174065801576,18.7774100036456,10.9287092119225,4.29096800450721,8.23024496899675,7.12751246414497,5.99093187946492,1.53122594941777
"5031439G07Rik",670.188411002496,653.922427216634,635.752434061657,679.928365129781,652.072938364158,635.749452980572,666.651261927274,705.864236741435,768.940029960553,692.259648080081,545.174801031308,690.582903187413
"5033411D12Rik",20.5895057143624,48.7469445743309,18.3390125210093,143.975962017504,14.4165785692756,89.863319303161,22.6380405104109,35.7580667042267,8.23024496899675,74.8388808735222,19.9697729315497,22.9683892412665
"5033414D02Rik",324.284715001208,260.380021018987,306.414334205198,260.061292649417,303.85711753704,230.023272544658,265.411509432404,253.88227360001,312.749308821876,251.24481436111,309.531480439021,297.057834187047
"5033430I15Rik",22.6484562857986,13.0784485443327,24.4520166946791,6.78420763433263,27.7241895562992,6.70621785844485,22.6380405104109,11.4425813453526,27.0422334695607,9.80032963819934,33.9486139836346,35.2181968366086
"5133401N09Rik",229.572988715141,234.223123930322,253.689673207296,195.234419699128,204.050035134362,161.619850388521,166.272504438535,167.347752175781,192.822882130781,290.446132913908,357.45893547474,323.088675327149
"5330417C22Rik",1.02947528571812,1.18894986766661,0.764125521708722,267.599301132009,1.10896758225197,383.595661503045,2.34186625969768,386.187120405649,0,7.12751246414497,1.99697729315497,3.06245189883553
"5330417H12Rik",1.02947528571812,1.18894986766661,1.52825104341744,0,1.10896758225197,6.03559607260037,0,2.1454840022536,1.17574928128525,0,0,0
"5330426P16Rik",162.657095143463,183.098279620658,145.947974646366,165.83618661702,167.454104920047,204.539644682568,170.956236957931,175.929688184795,149.320158723227,180.860628777679,173.737024504483,156.185046840612
"5330437I02Rik",2.05895057143624,0,0,1.50760169651836,1.10896758225197,0,1.56124417313179,0,0,0,0,0
"5330438I03Rik",5.1473764285906,10.7005488089995,5.34887865196106,9.04561017911017,0,4.02373071506691,1.56124417313179,4.29096800450721,2.3514985625705,3.56375623207249,1.99697729315497,6.12490379767107
"5330439B14Rik",0,0,0.764125521708722,1.50760169651836,1.10896758225197,0,1.56124417313179,0,0,1.78187811603624,0,0
"5430401F13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"5430402E10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"5430403G16Rik",42.2084867144429,39.2353456329981,16.0466359558832,50.5046568333651,19.9614164805355,56.3322300109367,39.8117264148606,55.7825840585937,16.4604899379935,77.5116980475766,5.99093187946492,26.030841140102
"5430405G05Rik",15.4421292857718,14.2673984119993,16.0466359558832,2.26140254477754,21.0703840627874,4.6943525009114,12.4899533850543,5.72129067267628,15.2847406567082,8.01845152216309,23.9637275178597,21.4371632918487
"5430407P10Rik",47.3558631430335,51.1248443096641,27.508518781514,33.167237323404,53.2304439480945,59.6853389401592,39.0311043282947,44.3400027132411,35.2724784385575,61.4747950032504,51.9214096220293,84.2174272179772
"5430411K18Rik",402.524836715785,382.841857388648,376.7138822024,554.043623470498,418.080778508993,580.08784475548,440.270856823164,499.89777252509,355.076282948145,497.143994374112,353.46498088843,333.807256973073
"5430413K10Rik",0,0,0,0,0,0.670621785844485,0,0,1.17574928128525,0,0,0
"5430419D17Rik",2.05895057143624,11.8894986766661,8.40538073879595,3.76900424129591,3.32690274675591,3.35310892922243,3.12248834626358,5.72129067267628,2.3514985625705,0.890939058018122,1.99697729315497,0
"5430421N21Rik",4.11790114287248,0,0.764125521708722,0,2.21793516450394,0.670621785844485,0,0,1.17574928128525,2.67281717405436,0,1.53122594941777
"5430427O19Rik",64.8569430002415,33.290596294665,41.262778172271,111.562525542359,29.9421247208032,55.6616082250923,58.5466564924421,83.6738760878905,56.435965501692,55.2382215971235,15.9758183452398,27.5620670895198
"5430435G22Rik",287.223604715355,375.708158182648,308.706710770324,396.499246184329,260.607381829213,361.465142570177,416.071572139622,313.955825663111,351.54903510429,402.704454224191,341.4831171295,272.558218996363
"5430437P03Rik",481.79443371608,454.178849448644,515.020601631679,318.857758813634,463.548449381323,322.569078991197,453.541432294785,355.435183040014,538.493170828644,410.722905746354,581.120392308097,739.582133568782
"5530400C23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"5530401A14Rik",1.02947528571812,0,0.764125521708722,0,0,0,0.780622086565894,0,0,0,0,0
"5730403B10Rik",600.184091573664,712.180970732298,688.477095059559,743.247636383553,749.662085602331,631.05510047966,629.962023858677,477.012609834384,597.280634892907,594.256351698087,788.806030796215,814.612205090252
"5730409E04Rik",256.339346143812,316.260664799318,287.31119616248,131.915148445357,227.338354361654,201.85715753919,278.682084904024,243.154853588742,265.719337570466,206.697861460204,263.601002696457,254.183507603349
"5730419I09Rik",200.747680715033,137.918184649327,168.107614775919,234.432063808605,179.652748324819,269.589957909483,207.645475026528,195.239044205078,150.495908004512,230.753216026694,131.800501348228,150.060143042941
"5730437N04Rik",1146.83546828999,1077.18858010595,1266.15598947135,766.615462679587,1115.62138774548,701.470387993331,988.267561592422,745.913271450169,1356.81467060318,1029.92555106895,1917.09820142877,1840.53359120016
"5730455O13Rik",105.006479143248,92.7380896779954,110.798200647765,112.316326390618,127.531271958976,96.5695371616059,119.435179244582,97.2619414354967,103.465936753102,87.3120276857759,109.833751123524,110.248268358079
"5730455P16Rik",404.583787287221,380.463957653315,375.949756680691,400.268250425625,520.105796076174,327.263431492109,448.077077688823,427.666477782552,545.547666516356,436.56013842888,503.238277875053,594.115668374094
"5730460C07Rik",0,0,2.29237656512617,3.76900424129591,0,1.34124357168897,0.780622086565894,2.86064533633814,0,0,0,0
"5730469M10Rik",896.672973860482,656.300326951968,547.877999065154,3222.498626308,2445.27351886559,1771.78275820113,1029.64053218041,865.345214242287,1457.92910879371,1728.42177255516,740.878575760495,612.490379767107
"5730494M16Rik",157.509718714872,131.973435310993,164.286987167375,110.8087246941,130.858174705732,121.382543237852,163.150016092272,177.360010852965,203.404625662348,132.7499196447,135.794455934538,142.404013295852
"5730494N06Rik",181.187650286389,114.139187295994,136.778468385861,124.377139962765,98.6981148204253,120.711921452007,127.241400110241,117.286458789864,118.75067740981,136.313675876773,121.815614882453,116.37317215575
"5730507C01Rik",2.05895057143624,3.56684960299982,3.82062760854361,6.78420763433263,1.10896758225197,5.36497428675588,10.1480871253566,4.29096800450721,3.52724784385575,7.12751246414497,0,3.06245189883553
"5730508B09Rik",38.0905855715704,28.5347968239986,29.0367698249315,88.9485000945834,42.1407681255748,73.0977746570489,41.3729705879924,58.6432293949318,31.7452305947017,40.0922576108155,27.9576821041696,35.2181968366086
"5730522E02Rik",2.05895057143624,2.37789973533322,0,2.26140254477754,1.10896758225197,0,0,2.1454840022536,0,2.67281717405436,1.99697729315497,1.53122594941777
"5730528L13Rik",76.1811711431408,79.6596411336627,89.4026860399205,58.0426653159569,82.0636010866457,58.3440953684702,67.1334994446669,59.3583907290164,111.696181722099,75.7298199315403,123.812592175608,101.060912661573
"5730559C18Rik",2.05895057143624,0,0,7.53800848259181,0,14.0830575027342,0,9.29709734309895,0,0,0,0
"5730590G19Rik",15.4421292857718,7.13369920599965,15.2825104341744,6.03040678607345,16.6345137337795,8.04746143013382,13.2705754716202,7.86677467492988,9.405994250282,4.45469529009061,7.98790917261989,3.06245189883553
"5730596B20Rik",1.02947528571812,5.94474933833304,0.764125521708722,15.0760169651836,1.10896758225197,21.4598971470235,5.46435460596126,7.86677467492988,1.17574928128525,8.01845152216309,0,1.53122594941777
"5830403L16Rik",7.20632700002684,11.8894986766661,3.05650208683489,15.8298178134428,7.76277307576379,10.0593267876673,4.68373251939537,5.72129067267628,1.17574928128525,8.90939058018122,5.99093187946492,12.2498075953421
"5830405N20Rik",36.0316350001342,11.8894986766661,11.4618828256308,64.0730721020304,16.6345137337795,51.6378775100254,25.7605288566745,34.3277440360577,11.7574928128525,32.0738060886524,13.9788410520848,7.65612974708884
"5830411N06Rik",1.02947528571812,3.56684960299982,0.764125521708722,4.52280508955509,0,4.6943525009114,2.34186625969768,1.43032266816907,1.17574928128525,19.6006592763987,1.99697729315497,4.5936778482533
"5830415F09Rik",68.974844143114,78.4706912659961,71.0636735189112,61.8116695572528,82.0636010866457,61.6972042976926,66.352877358101,52.206777388171,70.544956877115,81.0754542796491,55.9153642083393,79.6237493697239
"5830418K08Rik",172.951848000644,168.830881208658,152.060978820036,210.310436664312,163.01823459104,252.153791477526,160.027527746008,160.91130016902,108.168933878243,158.587152327226,131.800501348228,137.810335447599
"5830433M19Rik",64.8569430002415,78.4706912659961,59.6017906932803,111.562525542359,34.3779950498111,102.605133234206,78.8428307431553,102.268070774088,51.732968376551,83.7482714537034,41.9365231562544,52.0616822802041
"5830454E08Rik",16.4716045714899,7.13369920599965,9.93363178221339,7.53800848259181,12.1986434047717,12.0711921452007,14.0511975581861,12.1577426794371,11.7574928128525,16.0369030443262,15.9758183452398,15.3122594941777
"5830462I19Rik",12.3537034286174,4.75579947066643,3.05650208683489,7.53800848259181,3.32690274675591,8.04746143013382,7.02559877909305,2.1454840022536,5.87874640642625,2.67281717405436,3.99395458630995,7.65612974708884
"5830472F04Rik",0,1.18894986766661,0,2.26140254477754,1.10896758225197,0,0,0.715161334084534,2.3514985625705,2.67281717405436,1.99697729315497,0
"5830473C10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"5930403N24Rik",7.20632700002684,8.32264907366626,8.40538073879595,1.50760169651836,7.76277307576379,8.71808321597831,7.02559877909305,8.58193600901441,12.9332420941377,1.78187811603624,1.99697729315497,3.06245189883553
"5930416I19Rik",39.1200608572885,46.3690448389977,44.3192802591059,44.4742500472917,37.704897796567,40.2373071506691,40.5923485014265,45.0551640473257,39.9754755636985,45.4378919589242,55.9153642083393,58.1865860778751
"5930422O12Rik",2.05895057143624,0,0.764125521708722,1.50760169651836,0,3.35310892922243,0,0.715161334084534,1.17574928128525,0.890939058018122,0,1.53122594941777
"5930434B04Rik",128.684410714765,134.351335046327,158.173982993706,155.282974741391,147.492688439512,152.231145386698,122.557667590845,104.413554776342,131.683919503948,157.696213269208,171.740047211328,151.591368992359
"6030405A18Rik",7.20632700002684,1.18894986766661,4.58475313025233,1.50760169651836,8.87174065801576,1.34124357168897,3.12248834626358,4.29096800450721,0,9.80032963819934,1.99697729315497,3.06245189883553
"6030408B16Rik",31.9137338572617,35.6684960299982,14.5183849124657,21.8602245995163,60.9932170238583,36.8841982214467,73.3784761371941,38.6187120405649,104.641686034387,72.1660636994679,69.8942052604241,71.9676196226351
"6030419C18Rik",49.4148137144697,63.0143429863302,106.977573039221,46.7356525920692,95.3712120736694,44.261037865736,73.3784761371941,67.2251654039462,103.465936753102,48.1107091329786,111.830728416679,157.71627279003
"6030422M02Rik",26.7663574286711,27.345846956332,29.8008953466402,23.3678262960346,47.6856060368347,45.602281437425,34.3473718088994,30.751937365635,23.514985625705,29.400988914598,19.9697729315497,21.4371632918487
"6030429G01Rik",17.501079857208,9.51159894133286,10.6977573039221,18.0912203582203,23.2883192272914,16.0949228602676,20.2961742507133,26.4609693611278,21.1634870631345,15.1459639863081,11.9818637589298,21.4371632918487
"6030445D17Rik",8.23580228574496,4.75579947066643,5.34887865196106,3.01520339303672,4.43587032900788,4.6943525009114,5.46435460596126,5.72129067267628,8.23024496899675,4.45469529009061,7.98790917261989,4.5936778482533
"6030446N20Rik",111.183330857557,95.1159894133286,87.1103094747943,115.331529783655,93.1532769091654,113.335081807718,116.312690898318,112.995490785356,103.465936753102,96.2214182659571,83.8730463125089,75.0300715214706
"6030452D12Rik",0,0,0,0,0,0,0,0,0,0,0,0
